"","Dispatching_base_num","numOutput","year","month","day","hour","Borough","Zone","ZipCode","Date","TemperatureF","Preci","Events"
"23955","B02765",300,2015,4,7,9,"Brooklyn","Park Slope","11215","2015/4/7 9:51",53.1,"N/A",""
"23956","B02765",208,2015,4,7,10,"Manhattan","Midtown Center","10176","2015/4/7 10:51",53.1,"N/A",""
"23957","B02765",219,2015,4,7,11,"Brooklyn","Bushwick South","11221","2015/4/7 11:51",53.1,"N/A",""
"23958","B02765",240,2015,4,7,12,"Manhattan","World Trade Center","10006","2015/4/7 12:51",51.1,"N/A",""
"23959","B02765",233,2015,4,7,13,"Manhattan","Times Sq/Theatre District","10036","2015/4/7 13:51",51.1,"N/A",""
"23960","B02765",278,2015,4,7,14,"Manhattan","TriBeCa/Civic Center","11201","2015/4/7 14:51",50,"N/A",""
"23961","B02765",861,2015,4,7,15,"Queens","LaGuardia Airport","11371","2015/4/7 15:51",50,"N/A",""
"23962","B02765",337,2015,4,7,16,"Queens","Jamaica","11433","2015/4/7 16:51",48,"N/A",""
"23963","B02765",896,2015,4,7,17,"Manhattan","TriBeCa/Civic Center","11201","2015/4/7 17:51",46,"N/A",""
"23964","B02765",1725,2015,4,7,18,"Manhattan","Lenox Hill West","10065","2015/4/7 18:34",46,"N/A",""
"23965","B02765",1446,2015,4,7,19,"Manhattan","TriBeCa/Civic Center","11201","2015/4/7 19:51",45,"0.1","Rain"
"23966","B02765",627,2015,4,7,20,"Manhattan","Clinton East","10019","2015/4/7 20:51",44.1,"0.01",""
"23967","B02765",509,2015,4,7,21,"Manhattan","Little Italy/NoLiTa","10012","2015/4/7 21:51",43,"0",""
"23968","B02765",468,2015,4,7,22,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/4/7 22:51",43,"0.02","Rain"
"23969","B02765",380,2015,4,7,23,"Manhattan","Alphabet City","10009","2015/4/7 23:51",42.1,"0.01","Rain"
"23970","B02765",241,2015,4,8,0,"Manhattan","East Village","10009","2015/4/8 0:51",42.1,"0",""
"23971","B02765",109,2015,4,8,1,"Manhattan","Clinton West","10019","2015/4/8 1:51",42.1,"N/A",""
"23972","B02765",152,2015,4,8,2,"Manhattan","Midtown Center","10176","2015/4/8 2:51",41,"N/A",""
"23973","B02765",110,2015,4,8,3,"Queens","Jamaica","11433","2015/4/8 3:51",41,"N/A",""
"23974","B02765",134,2015,4,8,4,"Manhattan","East Village","10009","2015/4/8 4:51",41,"N/A",""
"23975","B02765",210,2015,4,8,5,"Manhattan","Upper East Side South","10075","2015/4/8 5:51",41,"N/A",""
"23976","B02765",180,2015,4,8,6,"Queens","JFK Airport","11430","2015/4/8 6:51",41,"N/A",""
"23977","B02765",296,2015,4,8,7,"Manhattan","Yorkville East","10028","2015/4/8 7:51",41,"N/A",""
"23978","B02765",352,2015,4,8,8,"Manhattan","Inwood","10034","2015/4/8 8:51",41,"N/A",""
"23979","B02765",366,2015,4,8,9,"Brooklyn","Flatbush/Ditmas Park","11226","2015/4/8 9:51",42.1,"N/A",""
"23980","B02765",265,2015,4,8,10,"Brooklyn","Bushwick South","11221","2015/4/8 10:51",42.1,"N/A",""
"23981","B02765",257,2015,4,8,11,"Manhattan","Clinton East","10019","2015/4/8 11:51",42.1,"N/A",""
"23982","B02765",255,2015,4,8,12,"Brooklyn","Bedford","11216","2015/4/8 12:51",42.1,"N/A",""
"23983","B02765",252,2015,4,8,13,"Brooklyn","Downtown Brooklyn/MetroTech","11201","2015/4/8 13:51",43,"N/A",""
"23984","B02765",305,2015,4,8,14,"Manhattan","West Chelsea/Hudson Yards","10014","2015/4/8 14:51",43,"N/A",""
"23985","B02765",330,2015,4,8,15,"Manhattan","Midtown North","10036","2015/4/8 15:51",44.1,"N/A",""
"23986","B02765",338,2015,4,8,16,"Manhattan","TriBeCa/Civic Center","11201","2015/4/8 16:51",44.1,"N/A",""
"23987","B02765",441,2015,4,8,17,"Queens","LaGuardia Airport","11371","2015/4/8 17:51",44.1,"N/A",""
"23988","B02765",523,2015,4,8,18,"Manhattan","Washington Heights South","10032","2015/4/8 18:51",44.1,"N/A",""
"23989","B02765",597,2015,4,8,19,"Brooklyn","Red Hook","11231","2015/4/8 19:51",41,"N/A",""
"23990","B02765",616,2015,4,8,20,"Manhattan","Hudson Sq","10013","2015/4/8 20:51",39.9,"N/A",""
"23991","B02765",597,2015,4,8,21,"Manhattan","Midtown Center","10176","2015/4/8 21:51",37.9,"N/A",""
"23992","B02765",1680,2015,4,8,22,"Manhattan","Greenwich Village North","10014","2015/4/8 22:05",37.9,"N/A",""
"23993","B02765",493,2015,4,8,23,"Manhattan","Clinton East","10019","2015/4/8 23:51",37,"N/A",""
"23994","B02765",271,2015,4,9,0,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/4/9 0:51",37.9,"N/A",""
"23995","B02765",134,2015,4,9,1,"Queens","Springfield Gardens South","11434","2015/4/9 1:51",37,"N/A",""
"23996","B02765",65,2015,4,9,2,"Manhattan","West Village","10014","2015/4/9 2:51",37,"N/A",""
"23997","B02765",55,2015,4,9,3,"Brooklyn","Prospect Heights","11238","2015/4/9 3:51",37,"N/A",""
"23998","B02765",92,2015,4,9,4,"Manhattan","Union Sq","10003","2015/4/9 4:51",37,"N/A",""
"23999","B02765",108,2015,4,9,5,"Brooklyn","Williamsburg (South Side)","11211","2015/4/9 5:51",37,"N/A",""
"24000","B02765",178,2015,4,9,6,"Manhattan","Lenox Hill West","10065","2015/4/9 6:51",37,"N/A",""
"24001","B02765",279,2015,4,9,7,"Manhattan","Clinton West","10019","2015/4/9 7:51",37,"N/A",""
"24002","B02765",349,2015,4,9,8,"Manhattan","Stuy Town/Peter Cooper Village","10009","2015/4/9 8:51",37,"N/A",""
"24003","B02765",756,2015,4,9,9,"Queens","Kew Gardens","11415","2015/4/9 9:51",37.9,"N/A",""
"24004","B02765",576,2015,4,9,10,"Manhattan","Clinton East","10019","2015/4/9 10:51",37.9,"N/A",""
"24005","B02765",508,2015,4,9,11,"Manhattan","Upper East Side South","10075","2015/4/9 11:51",39,"N/A",""
"24006","B02765",274,2015,4,9,12,"Brooklyn","Greenpoint","11222","2015/4/9 12:51",39.9,"N/A",""
"24007","B02765",253,2015,4,9,13,"Manhattan","Hudson Sq","10013","2015/4/9 13:51",39,"N/A",""
"24008","B02765",274,2015,4,9,14,"Brooklyn","East Williamsburg","11211","2015/4/9 14:51",41,"N/A",""
"24009","B02765",323,2015,4,9,15,"Manhattan","Times Sq/Theatre District","10036","2015/4/9 15:51",41,"N/A",""
"24010","B02765",1089,2015,4,9,16,"Manhattan","Manhattan Valley","10025","2015/4/9 16:51",42.1,"N/A",""
"24011","B02765",431,2015,4,9,17,"Manhattan","Midtown Center","10176","2015/4/9 17:51",42.1,"N/A",""
"24012","B02765",553,2015,4,9,18,"Manhattan","Greenwich Village South","10014","2015/4/9 18:51",42.1,"N/A",""
"24013","B02765",1246,2015,4,9,19,"Manhattan","Murray Hill","10016","2015/4/9 19:00",43,"N/A",""
"24014","B02765",1178,2015,4,9,20,"Manhattan","Garment District","10018","2015/4/9 20:59",41,"N/A",""
"24015","B02765",613,2015,4,9,21,"Manhattan","East Chelsea","10011","2015/4/9 21:51",41,"N/A",""
"24016","B02765",1776,2015,4,9,22,"Brooklyn","Williamsburg (South Side)","11211","2015/4/9 22:51",41,"N/A",""
"24017","B02765",492,2015,4,9,23,"Brooklyn","Boerum Hill","11217","2015/4/9 23:51",41,"N/A",""
"24018","B02765",342,2015,4,10,0,"Queens","Saint Albans","11434","2015/4/10 0:51",39.9,"N/A",""
"24019","B02765",206,2015,4,10,1,"Brooklyn","Crown Heights North","11213","2015/4/10 1:51",39.9,"N/A",""
"24020","B02765",104,2015,4,10,2,"Manhattan","East Village","10009","2015/4/10 2:51",39.9,"N/A",""
"24021","B02765",86,2015,4,10,3,"Manhattan","East Chelsea","10011","2015/4/10 3:51",39.9,"N/A",""
"24022","B02765",306,2015,4,10,4,"Manhattan","Upper East Side North","10075","2015/4/10 4:51",39.9,"0.07","Rain"
"24023","B02765",256,2015,4,10,5,"Manhattan","Central Harlem North","10035","2015/4/10 5:51",39.9,"0.02","Rain"
"24024","B02765",832,2015,4,10,6,"Manhattan","Kips Bay","10016","2015/4/10 6:28",39.9,"0.08","Rain"
"24025","B02765",287,2015,4,10,7,"Manhattan","Meatpacking/West Village West","10013","2015/4/10 7:51",39,"N/A",""
"24026","B02765",1428,2015,4,10,8,"Manhattan","SoHo","10013","2015/4/10 8:51",39.9,"N/A",""
"24027","B02765",1104,2015,4,10,9,"Manhattan","West Village","10014","2015/4/10 9:51",42.1,"N/A",""
"24028","B02765",903,2015,4,10,10,"Manhattan","Upper West Side North","10024","2015/4/10 10:51",43,"N/A",""
"24029","B02765",538,2015,4,10,11,"Brooklyn","Cobble Hill","11201","2015/4/10 11:40",46,"N/A",""
"24030","B02765",861,2015,4,10,12,"Brooklyn","Gowanus","11215","2015/4/10 12:51",46.9,"N/A",""
"24031","B02765",304,2015,4,10,13,"Manhattan","Upper East Side North","10075","2015/4/10 13:51",50,"N/A",""
"24032","B02765",317,2015,4,10,14,"Manhattan","UN/Turtle Bay South","10017","2015/4/10 14:51",51.1,"N/A",""
"24033","B02765",357,2015,4,10,15,"Manhattan","Lincoln Square East","10023","2015/4/10 15:51",51.1,"N/A",""
"24034","B02765",762,2015,4,10,16,"Manhattan","Upper East Side North","10075","2015/4/10 16:51",53.1,"N/A",""
"24035","B02765",506,2015,4,10,17,"Bronx","Highbridge","10452","2015/4/10 17:51",54,"N/A",""
"24036","B02765",585,2015,4,10,18,"Manhattan","Yorkville West","10028","2015/4/10 18:51",55.9,"N/A",""
"24037","B02765",1983,2015,4,10,19,"Manhattan","West Village","10014","2015/4/10 19:51",55.9,"N/A",""
"24038","B02765",645,2015,4,10,20,"Manhattan","Murray Hill","10016","2015/4/10 20:51",55.9,"N/A",""
"24039","B02765",560,2015,4,10,21,"Brooklyn","Bedford","11216","2015/4/10 21:51",55,"N/A",""
"24040","B02765",1190,2015,4,10,22,"Manhattan","Times Sq/Theatre District","10036","2015/4/10 22:51",54,"N/A",""
"24041","B02765",672,2015,4,10,23,"Manhattan","Midtown East","10022","2015/4/10 23:51",54,"N/A",""
"24042","B02765",589,2015,4,11,0,"Manhattan","Seaport","10038","2015/4/11 0:51",55,"N/A",""
"24043","B02765",406,2015,4,11,1,"Brooklyn","Gowanus","11215","2015/4/11 1:51",55,"N/A",""
"24044","B02765",302,2015,4,11,2,"Manhattan","UN/Turtle Bay South","10017","2015/4/11 2:51",54,"N/A",""
"24045","B02765",174,2015,4,11,3,"Manhattan","East Village","10009","2015/4/11 3:51",53.1,"N/A",""
"24046","B02765",139,2015,4,11,4,"Manhattan","Lower East Side","10002","2015/4/11 4:51",52,"N/A",""
"24047","B02765",89,2015,4,11,5,"Brooklyn","East Williamsburg","11211","2015/4/11 5:51",53.1,"N/A",""
"24048","B02765",95,2015,4,11,6,"Brooklyn","Clinton Hill","11238","2015/4/11 6:51",53.1,"N/A",""
"24049","B02765",123,2015,4,11,7,"Manhattan","Bloomingdale","10025","2015/4/11 7:51",53.1,"N/A",""
"24050","B02765",141,2015,4,11,8,"Manhattan","Garment District","10018","2015/4/11 8:51",55,"N/A",""
"24051","B02765",191,2015,4,11,9,"Manhattan","East Chelsea","10011","2015/4/11 9:51",54,"N/A",""
"24052","B02765",218,2015,4,11,10,"Manhattan","Midtown South","10036","2015/4/11 10:51",55,"N/A",""
"24053","B02765",270,2015,4,11,11,"Manhattan","Central Park","10019","2015/4/11 11:51",54,"N/A",""
"24054","B02765",297,2015,4,11,12,"Manhattan","Stuy Town/Peter Cooper Village","10009","2015/4/11 12:51",55.9,"N/A",""
"24055","B02765",303,2015,4,11,13,"Manhattan","Chinatown","10013","2015/4/11 13:51",54,"N/A",""
"24056","B02765",299,2015,4,11,14,"Brooklyn","Bushwick South","11221","2015/4/11 14:51",55.9,"N/A",""
"24057","B02765",338,2015,4,11,15,"Manhattan","Midtown South","10036","2015/4/11 15:51",55,"N/A",""
"24058","B02765",434,2015,4,11,16,"Queens","JFK Airport","11430","2015/4/11 16:51",55,"N/A",""
"24059","B02765",492,2015,4,11,17,"Bronx","Pelham Bay Park","10464","2015/4/11 17:51",54,"N/A",""
"24060","B02765",573,2015,4,11,18,"Manhattan","Union Sq","10003","2015/4/11 18:51",53.1,"N/A",""
"24061","B02765",599,2015,4,11,19,"Manhattan","Greenwich Village South","10014","2015/4/11 19:51",51.1,"N/A",""
"24062","B02765",636,2015,4,11,20,"Brooklyn","Red Hook","11231","2015/4/11 20:51",48,"N/A",""
"24063","B02765",630,2015,4,11,21,"Brooklyn","Williamsburg (North Side)","11249","2015/4/11 21:51",46.9,"N/A",""
"24064","B02765",674,2015,4,11,22,"Brooklyn","Bushwick South","11221","2015/4/11 22:51",46,"N/A",""
"24065","B02765",768,2015,4,11,23,"Manhattan","West Village","10014","2015/4/11 23:51",45,"N/A",""
"24066","B02765",672,2015,4,12,0,"Manhattan","Little Italy/NoLiTa","10012","2015/4/12 0:51",45,"N/A",""
"24067","B02765",558,2015,4,12,1,"Manhattan","Union Sq","10003","2015/4/12 1:51",44.1,"N/A",""
"24068","B02765",398,2015,4,12,2,"Manhattan","Times Sq/Theatre District","10036","2015/4/12 2:51",44.1,"N/A",""
"24069","B02765",266,2015,4,12,3,"Brooklyn","Sunset Park West","11220","2015/4/12 3:51",44.1,"N/A",""
"24070","B02765",154,2015,4,12,4,"Manhattan","Meatpacking/West Village West","10013","2015/4/12 4:51",43,"N/A",""
"24071","B02765",101,2015,4,12,5,"Manhattan","Upper West Side South","10024","2015/4/12 5:51",44.1,"N/A",""
"24072","B02765",104,2015,4,12,6,"Brooklyn","Bushwick North","11221","2015/4/12 6:51",43,"N/A",""
"24073","B02765",96,2015,4,12,7,"Manhattan","Central Harlem North","10035","2015/4/12 7:51",45,"N/A",""
"24074","B02765",143,2015,4,12,8,"Brooklyn","Flatbush/Ditmas Park","11226","2015/4/12 8:51",46.9,"N/A",""
"24075","B02765",166,2015,4,12,9,"Bronx","Pelham Parkway","10462","2015/4/12 9:51",50,"N/A",""
"24076","B02765",201,2015,4,12,10,"Manhattan","Midtown South","10036","2015/4/12 10:51",55,"N/A",""
"24077","B02765",246,2015,4,12,11,"Manhattan","Central Harlem","10035","2015/4/12 11:51",59,"N/A",""
"24078","B02765",243,2015,4,12,12,"Queens","JFK Airport","11430","2015/4/12 12:51",NA,"N/A",""
"24079","B02765",264,2015,4,12,13,"Manhattan","Central Harlem North","10035","2015/4/12 13:51",62.1,"N/A",""
"24080","B02765",292,2015,4,12,14,"Manhattan","Upper East Side South","10075","2015/4/12 14:51",NA,"N/A",""
"24081","B02765",300,2015,4,12,15,"Manhattan","Midtown East","10022","2015/4/12 15:51",NA,"N/A",""
"24082","B02765",322,2015,4,12,16,"Manhattan","Upper East Side South","10075","2015/4/12 16:51",NA,"N/A",""
"24083","B02765",313,2015,4,12,17,"Manhattan","Lower East Side","10002","2015/4/12 17:51",59,"N/A",""
"24084","B02765",353,2015,4,12,18,"Brooklyn","Williamsburg (South Side)","11211","2015/4/12 18:51",57,"N/A",""
"24085","B02765",367,2015,4,12,19,"Queens","JFK Airport","11430","2015/4/12 19:51",54,"N/A",""
"24086","B02765",355,2015,4,12,20,"Manhattan","Clinton East","10019","2015/4/12 20:51",53.1,"N/A",""
"24087","B02765",326,2015,4,12,21,"Manhattan","Times Sq/Theatre District","10036","2015/4/12 21:51",53.1,"N/A",""
"24088","B02765",322,2015,4,12,22,"Brooklyn","Park Slope","11215","2015/4/12 22:51",51.1,"N/A",""
"24089","B02765",255,2015,4,12,23,"Brooklyn","Borough Park","11219","2015/4/12 23:51",51.1,"N/A",""
"24090","B02765",150,2015,4,13,0,"Manhattan","West Village","10014","2015/4/13 0:51",54,"N/A",""
"24091","B02765",83,2015,4,13,1,"Brooklyn","East Williamsburg","11211","2015/4/13 1:51",53.1,"N/A",""
"24092","B02765",47,2015,4,13,2,"Manhattan","East Chelsea","10011","2015/4/13 2:51",52,"N/A",""
"24093","B02765",33,2015,4,13,3,"Manhattan","Gramercy","10017","2015/4/13 3:51",51.1,"N/A",""
"24094","B02765",58,2015,4,13,4,"Manhattan","UN/Turtle Bay South","10017","2015/4/13 4:51",51.1,"N/A",""
"24095","B02765",117,2015,4,13,5,"Brooklyn","East Flatbush/Farragut","11210","2015/4/13 5:51",51.1,"N/A",""
"24096","B02765",212,2015,4,13,6,"Manhattan","Roosevelt Island","10044","2015/4/13 6:51",50,"N/A",""
"24097","B02765",310,2015,4,13,7,"Manhattan","Union Sq","10003","2015/4/13 7:51",52,"N/A",""
"24098","B02765",369,2015,4,13,8,"Manhattan","Upper West Side South","10024","2015/4/13 8:51",55.9,"N/A",""
"24099","B02765",336,2015,4,13,9,"Brooklyn","Clinton Hill","11238","2015/4/13 9:51",NA,"N/A",""
"24100","B02765",226,2015,4,13,10,"Manhattan","Yorkville East","10028","2015/4/13 10:51",62.1,"N/A",""
"24101","B02765",194,2015,4,13,11,"Manhattan","Two Bridges/Seward Park","10002","2015/4/13 11:51",NA,"N/A",""
"24102","B02765",222,2015,4,13,12,"Queens","JFK Airport","11430","2015/4/13 12:51",62.1,"N/A",""
"24103","B02765",260,2015,4,13,13,"Manhattan","Upper East Side North","10075","2015/4/13 13:51",NA,"N/A",""
"24104","B02765",229,2015,4,13,14,"Brooklyn","Sheepshead Bay","11229","2015/4/13 14:51",NA,"N/A",""
"24105","B02765",277,2015,4,13,15,"Queens","Willets Point","11368","2015/4/13 15:51",NA,"N/A",""
"24106","B02765",323,2015,4,13,16,"Manhattan","Clinton West","10019","2015/4/13 16:51",NA,"N/A",""
"24107","B02765",388,2015,4,13,17,"Manhattan","TriBeCa/Civic Center","11201","2015/4/13 17:51",NA,"N/A",""
"24108","B02765",439,2015,4,13,18,"Manhattan","Midtown North","10036","2015/4/13 18:51",NA,"N/A",""
"24109","B02765",398,2015,4,13,19,"Brooklyn","Clinton Hill","11238","2015/4/13 19:51",NA,"N/A",""
"24110","B02765",372,2015,4,13,20,"Manhattan","Yorkville West","10028","2015/4/13 20:51",NA,"N/A",""
"24111","B02765",368,2015,4,13,21,"Manhattan","Meatpacking/West Village West","10013","2015/4/13 21:51",62.1,"N/A",""
"24112","B02765",322,2015,4,13,22,"Manhattan","Times Sq/Theatre District","10036","2015/4/13 22:51",61,"N/A",""
"24113","B02765",245,2015,4,13,23,"Manhattan","Midtown East","10022","2015/4/13 23:51",NA,"N/A",""
"24114","B02765",149,2015,4,14,0,"Manhattan","Times Sq/Theatre District","10036","2015/4/14 0:51",NA,"N/A",""
"24115","B02765",96,2015,4,14,1,"Manhattan","Midtown North","10036","2015/4/14 1:51",61,"N/A",""
"24116","B02765",45,2015,4,14,2,"Brooklyn","Williamsburg (North Side)","11249","2015/4/14 2:51",61,"N/A",""
"24117","B02765",41,2015,4,14,3,"Brooklyn","Flatlands","11234","2015/4/14 3:51",61,"N/A",""
"24118","B02765",47,2015,4,14,4,"Manhattan","Manhattan Valley","10025","2015/4/14 4:51",61,"N/A",""
"24119","B02765",180,2015,4,14,5,"Manhattan","East Village","10009","2015/4/14 5:51",59,"N/A",""
"24120","B02765",410,2015,4,14,6,"Brooklyn","Carroll Gardens","11231","2015/4/14 6:51",61,"N/A",""
"24121","B02765",313,2015,4,14,7,"Brooklyn","Boerum Hill","11217","2015/4/14 7:51",61,"N/A",""
"24122","B02765",860,2015,4,14,8,"Manhattan","East Village","10009","2015/4/14 8:07",57.9,"N/A",""
"24123","B02765",740,2015,4,14,9,"Brooklyn","Bedford","11216","2015/4/14 9:51",55.9,"N/A",""
"24124","B02765",286,2015,4,14,10,"Brooklyn","Williamsburg (South Side)","11211","2015/4/14 10:51",55,"N/A",""
"24125","B02765",253,2015,4,14,11,"Brooklyn","Fort Greene","11205","2015/4/14 11:51",55.9,"N/A",""
"24126","B02765",239,2015,4,14,12,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/4/14 12:51",59,"N/A",""
"24127","B02765",225,2015,4,14,13,"Brooklyn","Williamsburg (South Side)","11211","2015/4/14 13:51",62.1,"N/A",""
"24128","B02765",228,2015,4,14,14,"Manhattan","East Chelsea","10011","2015/4/14 14:51",NA,"N/A",""
"24129","B02765",257,2015,4,14,15,"Manhattan","East Chelsea","10011","2015/4/14 15:51",NA,"N/A",""
"24130","B02765",305,2015,4,14,16,"Manhattan","Yorkville West","10028","2015/4/14 16:51",NA,"N/A",""
"24131","B02765",364,2015,4,14,17,"Manhattan","Midtown South","10036","2015/4/14 17:51",NA,"N/A",""
"24132","B02765",478,2015,4,14,18,"Manhattan","SoHo","10013","2015/4/14 18:51",NA,"N/A",""
"24133","B02765",484,2015,4,14,19,"Manhattan","Times Sq/Theatre District","10036","2015/4/14 19:51",62.1,"N/A",""
"24134","B02765",439,2015,4,14,20,"Manhattan","Murray Hill","10016","2015/4/14 20:51",61,"N/A",""
"24135","B02765",414,2015,4,14,21,"Manhattan","Union Sq","10003","2015/4/14 21:51",59,"N/A",""
"24136","B02765",387,2015,4,14,22,"Brooklyn","East Williamsburg","11211","2015/4/14 22:51",NA,"N/A",""
"24137","B02765",278,2015,4,14,23,"Manhattan","Midtown South","10036","2015/4/14 23:51",NA,"N/A",""
"24138","B02765",169,2015,4,15,0,"Manhattan","Flatiron","10010","2015/4/15 0:51",59,"N/A",""
"24139","B02765",113,2015,4,15,1,"Manhattan","Gramercy","10017","2015/4/15 1:51",57,"N/A",""
"24140","B02765",62,2015,4,15,2,"Manhattan","Times Sq/Theatre District","10036","2015/4/15 2:51",55,"N/A",""
"24141","B02765",47,2015,4,15,3,"Manhattan","Financial District North","10005","2015/4/15 3:51",54,"N/A",""
"24142","B02765",47,2015,4,15,4,"Manhattan","Garment District","10018","2015/4/15 4:51",53.1,"N/A",""
"24143","B02765",110,2015,4,15,5,"Brooklyn","Greenpoint","11222","2015/4/15 5:51",51.1,"N/A",""
"24144","B02765",211,2015,4,15,6,"Manhattan","East Village","10009","2015/4/15 6:51",51.1,"N/A",""
"24145","B02765",299,2015,4,15,7,"Manhattan","TriBeCa/Civic Center","11201","2015/4/15 7:51",53.1,"N/A",""
"24146","B02765",335,2015,4,15,8,"Manhattan","TriBeCa/Civic Center","11201","2015/4/15 8:51",55.9,"N/A",""
"24147","B02765",341,2015,4,15,9,"Brooklyn","Flatbush/Ditmas Park","11226","2015/4/15 9:51",57.9,"N/A",""
"24148","B02765",229,2015,4,15,10,"Manhattan","Lincoln Square West","10023","2015/4/15 10:51",61,"N/A",""
"24149","B02765",237,2015,4,15,11,"Manhattan","Murray Hill","10016","2015/4/15 11:51",NA,"N/A",""
"24150","B02765",231,2015,4,15,12,"Manhattan","Garment District","10018","2015/4/15 12:51",NA,"N/A",""
"24151","B02765",240,2015,4,15,13,"Manhattan","Lincoln Square West","10023","2015/4/15 13:51",NA,"N/A",""
"24152","B02765",245,2015,4,15,14,"Brooklyn","Bushwick South","11221","2015/4/15 14:51",NA,"N/A",""
"24153","B02765",290,2015,4,15,15,"Manhattan","Midtown Center","10176","2015/4/15 15:51",NA,"N/A",""
"24154","B02765",331,2015,4,15,16,"Manhattan","Midtown East","10022","2015/4/15 16:51",NA,"N/A",""
"24155","B02765",373,2015,4,15,17,"Brooklyn","Sunset Park West","11220","2015/4/15 17:51",NA,"N/A",""
"24156","B02765",472,2015,4,15,18,"Manhattan","Murray Hill","10016","2015/4/15 18:51",NA,"N/A",""
"24157","B02765",482,2015,4,15,19,"Manhattan","Lenox Hill West","10065","2015/4/15 19:51",NA,"N/A",""
"24158","B02765",469,2015,4,15,20,"Manhattan","Union Sq","10003","2015/4/15 20:51",NA,"N/A",""
"24159","B02765",351,2015,4,15,21,"Manhattan","East Village","10009","2015/4/15 21:51",NA,"N/A",""
"24160","B02765",518,2015,4,15,22,"Manhattan","TriBeCa/Civic Center","11201","2015/4/15 22:51",61,"N/A",""
"24161","B02765",369,2015,4,15,23,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/4/15 23:51",59,"N/A",""
"24162","B02765",236,2015,4,16,0,"Manhattan","World Trade Center","10006","2015/4/16 0:51",57.9,"N/A",""
"24163","B02765",133,2015,4,16,1,"Manhattan","Clinton East","10019","2015/4/16 1:51",57,"N/A",""
"24164","B02765",72,2015,4,16,2,"Brooklyn","Williamsburg (North Side)","11249","2015/4/16 2:51",55.9,"N/A",""
"24165","B02765",54,2015,4,16,3,"Manhattan","Kips Bay","10016","2015/4/16 3:51",54,"N/A",""
"24166","B02765",80,2015,4,16,4,"Manhattan","Union Sq","10003","2015/4/16 4:51",53.1,"N/A",""
"24167","B02765",111,2015,4,16,5,"Manhattan","Financial District North","10005","2015/4/16 5:51",52,"N/A",""
"24168","B02765",206,2015,4,16,6,"Manhattan","Times Sq/Theatre District","10036","2015/4/16 6:51",52,"N/A",""
"24169","B02765",305,2015,4,16,7,"Manhattan","Midtown North","10036","2015/4/16 7:51",53.1,"N/A",""
"24170","B02765",395,2015,4,16,8,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/4/16 8:51",55,"N/A",""
"24171","B02765",361,2015,4,16,9,"Manhattan","Lincoln Square West","10023","2015/4/16 9:51",57.9,"N/A",""
"24172","B02765",278,2015,4,16,10,"Brooklyn","Boerum Hill","11217","2015/4/16 10:51",61,"N/A",""
"24173","B02765",271,2015,4,16,11,"Manhattan","Seaport","10038","2015/4/16 11:51",61,"N/A",""
"24174","B02765",278,2015,4,16,12,"Brooklyn","Bath Beach","11214","2015/4/16 12:51",62.1,"N/A",""
"24175","B02765",270,2015,4,16,13,"Manhattan","West Chelsea/Hudson Yards","10014","2015/4/16 13:51",62.1,"N/A",""
"24176","B02765",292,2015,4,16,14,"Queens","Middle Village","11379","2015/4/16 14:51",61,"N/A",""
"24177","B02765",333,2015,4,16,15,"Manhattan","Upper East Side South","10075","2015/4/16 15:51",61,"N/A",""
"24178","B02765",388,2015,4,16,16,"Manhattan","Times Sq/Theatre District","10036","2015/4/16 16:51",61,"N/A",""
"24179","B02765",506,2015,4,16,17,"Manhattan","Midtown Center","10176","2015/4/16 17:51",59,"N/A",""
"24180","B02765",578,2015,4,16,18,"Brooklyn","Columbia Street","11231","2015/4/16 18:51",55.9,"N/A",""
"24181","B02765",620,2015,4,16,19,"Manhattan","Flatiron","10010","2015/4/16 19:51",53.1,"N/A",""
"24182","B02765",582,2015,4,16,20,"Manhattan","Clinton East","10019","2015/4/16 20:51",53.1,"N/A",""
"24183","B02765",602,2015,4,16,21,"Manhattan","TriBeCa/Civic Center","11201","2015/4/16 21:51",55,"N/A",""
"24184","B02765",583,2015,4,16,22,"Manhattan","TriBeCa/Civic Center","11201","2015/4/16 22:51",57,"N/A",""
"24185","B02765",473,2015,4,16,23,"Manhattan","Midtown South","10036","2015/4/16 23:51",57.9,"N/A",""
"24186","B02765",308,2015,4,17,0,"Manhattan","Meatpacking/West Village West","10013","2015/4/17 0:51",57.9,"N/A",""
"24187","B02765",192,2015,4,17,1,"Manhattan","West Chelsea/Hudson Yards","10014","2015/4/17 1:51",57.9,"N/A",""
"24188","B02765",110,2015,4,17,2,"Brooklyn","Crown Heights North","11213","2015/4/17 2:51",59,"N/A",""
"24189","B02765",83,2015,4,17,3,"Manhattan","Union Sq","10003","2015/4/17 3:51",57.9,"0","Rain"
"24190","B02765",119,2015,4,17,4,"Manhattan","West Village","10014","2015/4/17 4:51",55.9,"0.02","Rain"
"24191","B02765",411,2015,4,17,5,"Brooklyn","Williamsburg (North Side)","11249","2015/4/17 5:36",55.9,"0.05","Rain"
"24192","B02765",230,2015,4,17,6,"Brooklyn","Crown Heights North","11213","2015/4/17 6:51",55.9,"0",""
